,COT
46347,48.37
173240,19.363
163474,39.154
61197,0.0
197748,13.374
74724,0.0
101155,5.237
94345,0.0
162749,49.25
22995,25.187
50393,0.0
196094,39.575
23064,0.472
76118,0.0
70235,0.0
70190,0.0
188131,10.977
132869,20.606
112919,18.595
56250,0.0
130300,27.532
44475,47.631
190038,36.782
189516,7.632
42346,4.654
82925,0.0
50763,0.0
108198,0.011
90696,0.0
71825,0.0
8876,17.21
132022,0.746
139929,17.026
123678,4.121
63808,0.0
122222,12.309
18843,22.264
193798,13.977
42694,34.673
155268,49.261
90245,0.0
5029,1.275
9551,0.606
174371,9.8
113046,24.85
98333,0.0
147097,49.949
4585,4.071
140087,5.31
51054,0.0
121531,9.593
193694,26.508
2428,2.042
192581,48.617
82719,0.0
147441,14.445
34708,0.449
189013,1.337
19889,42.023
152168,50.0
85978,0.0
174854,18.115
36174,26.787
121269,36.755
83614,0.0
55165,0.0
141149,4.359
54646,0.0
82241,0.0
171899,48.743
7048,8.586
18112,1.907
140854,9.193
183483,0.822
136136,1.04
114042,9.146
106733,38.27
189155,48.298
23858,0.035
80981,0.0
4887,16.534
154900,10.435
138657,0.655
70424,0.0
125918,18.948
85579,0.0
11205,5.615
26897,5.968
233,1.589
141643,3.183
192555,30.115
70676,0.0
12145,48.593
154777,46.767
182165,49.999
71689,0.0
97868,0.0
168392,27.023
72355,0.0
171356,49.676
130143,13.365
95028,0.0
158489,49.867
49940,6.893
173922,2.007
76792,0.0
113971,19.888
63141,0.0
118759,6.487
185021,7.945
62804,0.0
44742,5.378
62965,0.0
184503,9.619
45539,26.121
65646,0.0
167569,37.428
63537,0.0
117807,5.413
93988,0.0
190025,31.835
61151,0.0
95559,0.0
140912,10.473
35119,49.131
18195,15.752
119568,12.07
193279,16.054
123767,29.369
35191,22.472
31666,23.15
138043,20.687
120054,47.847
153441,15.582
101409,18.861
162490,49.996
100007,44.989
155206,25.898
50943,0.0
89186,0.0
133828,10.962
89154,0.0
175413,12.996
194152,33.576
3591,49.537
21548,0.468
136168,47.374
51629,0.0
148064,2.841
40050,32.984
125091,20.647
20878,7.398
12513,11.365
113385,13.066
47164,18.443
47229,5.018
142205,2.948
16658,40.489
52197,0.0
168599,12.696
48370,49.654
51511,0.0
15427,1.862
163985,46.153
89249,0.0
75375,0.0
154834,18.207
107149,48.685
118160,48.389
19590,1.518
140146,7.076
20240,18.217
3037,46.446
52852,0.0
12426,9.496
7219,0.048
49792,3.968
45268,8.121
56065,0.0
119126,2.945
88440,0.0
85692,0.0
68391,0.0
46686,0.992
130150,10.811
59207,0.0
50966,0.0
129538,1.917
120343,45.132
29001,42.278
13677,11.959
175271,48.548
183284,41.983
154680,43.361
118036,10.192
6195,49.995
10210,28.713
55855,0.0
21068,19.518
71656,0.0
139744,1.616
74291,0.0
61660,0.0
197267,32.037
169237,41.717
154823,7.66
58297,0.0
106761,10.091
132888,6.758
30259,4.797
79378,0.0
18156,28.448
149739,16.035
11525,49.985
186850,19.614
45327,8.36
12072,7.957
189619,9.71
142483,10.046
7479,19.222
17402,10.943
152851,49.904
30584,0.552
198357,10.054
176329,14.692
118782,20.856
126919,6.153
138815,46.61
20709,1.395
141031,48.005
54816,0.0
120400,0.051
157894,49.055
178719,13.579
30050,3.662
108504,2.002
69610,0.0
83059,0.0
133416,25.925
12838,13.997
37881,2.76
16828,1.105
140635,38.279
69733,0.0
112077,33.944
156760,49.383
137349,35.373
174186,22.415
124235,15.884
35946,48.898
47377,18.812
37120,3.922
120717,10.964
129631,0.689
41622,49.954
162025,24.653
26171,8.0
127855,49.939
177204,4.796
81280,0.0
30139,9.705
177756,35.699
109239,27.96
42209,0.013
100296,49.506
166091,18.306
152981,6.152
18565,15.972
51532,0.0
176258,0.89
127031,15.931
40813,0.733
28134,20.202
17142,9.218
54479,0.0
55263,0.0
34839,8.271
49700,18.271
60292,0.0
5070,36.218
133400,21.337
102044,8.841
176165,15.73
150647,18.095
40971,6.683
184711,10.559
35301,0.194
90458,0.0
150178,20.414
155231,25.835
123732,9.561
185483,6.506
158089,18.534
151953,3.344
119283,49.985
116727,35.059
153627,49.585
76053,0.0
174172,36.487
197671,48.323
130421,15.092
76158,0.0
2620,6.729
141693,12.281
63871,0.0
160737,49.235
151347,24.103
113857,8.313
87496,0.0
178350,49.165
117233,49.86
98324,0.0
97464,0.0
152698,31.496
98978,0.0
139597,13.248
183486,49.995
19732,25.141
183047,44.211
17686,14.117
162345,32.643
123115,5.261
182884,10.662
19976,14.384
176857,48.737
171120,9.197
173429,49.514
145399,0.826
137287,10.913
74711,0.0
121557,8.715
148599,11.769
182047,49.321
171224,46.657
182858,44.43
147291,17.596
43480,5.814
30866,4.808
36411,6.206
92570,0.0
188781,27.467
44394,6.895
84363,0.0
162778,49.988
32657,25.061
38543,0.466
90592,0.0
19398,16.12
108648,27.176
136116,7.149
38026,1.728
41268,6.987
104271,26.043
124776,27.734
6032,49.631
14105,3.811
9319,2.777
32665,6.36
61035,0.0
182078,22.877
133885,7.208
183620,14.483
161363,36.976
164588,16.494
18797,12.514
9308,7.609
119903,33.836
78978,0.0
121092,29.874
122841,35.126
187989,28.105
27908,15.307
85778,0.0
61238,0.0
120228,13.469
6010,3.582
19634,39.599
4213,7.274
117340,18.277
100060,25.49
129570,34.669
172010,13.303
137122,48.479
65024,0.0
178306,16.398
128836,23.774
88790,0.0
111055,23.591
77111,0.0
109797,22.984
8572,0.26
97811,0.0
60742,0.0
125669,2.289
122718,36.788
11428,34.339
163529,21.697
17852,2.667
198309,15.388
185720,37.5
27397,25.207
44398,14.495
161909,22.676
92303,0.0
61147,0.0
177659,32.789
179994,49.806
164683,17.604
199814,26.243
138937,15.422
18002,9.559
37680,11.128
187766,11.487
68935,0.0
78474,0.0
88554,0.0
166802,10.877
190501,48.451
113249,14.825
21419,4.015
171661,20.802
93001,0.0
140856,15.219
12731,15.546
41353,16.921
31890,0.51
28196,15.637
56306,0.0
75762,0.0
147301,42.377
184999,41.347
177325,31.256
36826,6.635
80187,0.0
61056,0.0
125722,4.64
95534,0.0
166689,32.285
52480,0.0
63328,0.0
116979,8.224
79902,0.0
104150,30.662
58701,0.0
19929,3.113
85486,0.0
149925,10.333
107652,0.481
7687,5.93
95721,0.0
41804,5.296
41252,4.11
105818,34.809
145663,0.106
16078,14.167
21161,0.865
52495,0.0
43373,10.64
48228,27.84
81715,0.0
164654,14.292
4567,9.261
194260,11.277
70068,0.0
20731,2.886
95951,0.0
90889,0.0
74625,0.0
63237,0.0
58718,0.0
157248,39.173
33885,16.827
57339,0.0
106085,22.194
14906,25.09
116016,41.786
54802,0.0
57458,0.0
120670,9.727
159073,3.183
148791,13.416
16526,3.739
112809,1.604
112567,12.016
149112,11.095
137890,8.221
144592,1.255
196999,50.0
24327,27.025
153783,49.994
195260,43.82
51367,0.0
53476,0.0
177608,1.172
75356,0.0
97130,0.0
145842,13.656
164645,0.045
79221,0.0
125194,12.555
96718,0.0
164617,30.286
131994,9.413
9250,1.938
459,1.654
67081,0.0
105884,14.949
128421,14.713
124009,5.904
112947,20.383
106067,49.771
17247,1.186
71054,0.0
96199,0.0
105010,39.028
150408,25.597
147541,10.841
40046,9.555
152026,18.328
124414,6.381
169501,49.797
178179,38.003
119255,20.177
135222,24.625
98935,0.0
24380,49.526
97017,0.0
102558,9.296
27556,29.155
67862,0.0
150390,1.306
104325,13.221
94810,0.0
98741,0.0
139322,15.568
111220,48.404
166326,26.675
153048,6.2
10229,8.951
115518,5.298
53241,0.0
196790,10.763
7713,13.134
144148,11.327
37112,5.201
23209,49.673
191206,20.243
131447,21.385
89028,0.0
18896,28.955
18304,6.803
108406,0.889
81403,0.0
71322,0.0
159718,49.747
16751,32.025
97316,0.0
55360,0.0
117239,2.439
9127,7.822
108251,7.981
130452,10.052
75877,0.0
41499,16.42
162073,25.66
23151,20.401
109225,37.916
64036,0.0
108434,1.711
59442,0.0
158136,8.051
140386,2.702
68721,0.0
115128,12.006
58226,0.0
166342,10.207
102837,1.18
169610,29.18
9313,35.39
90080,0.0
96677,0.0
188671,28.913
84181,0.0
12270,13.026
195202,32.456
125297,49.961
20897,26.055
176760,21.899
175305,32.598
609,0.02
51255,0.0
156797,49.969
17865,4.148
13901,24.223
196630,32.351
118745,9.483
101022,48.808
6691,0.835
138006,36.885
195658,14.895
23242,16.088
99966,0.0
54480,0.0
190681,7.768
115006,19.984
75020,0.0
378,36.973
66724,0.0
122439,49.662
130274,5.879
116978,22.556
137916,4.638
189064,13.467
159848,40.929
119082,26.665
159480,25.673
155753,16.806
75424,0.0
148451,3.519
151803,8.088
167527,49.379
160954,48.784
53228,0.0
117577,22.674
52135,0.0
163970,0.899
143203,2.654
106834,23.098
153341,38.031
110405,21.604
82983,0.0
15342,33.0
185716,3.905
101742,5.129
15874,7.904
40062,11.107
81704,0.0
79345,0.0
64996,0.0
132038,17.351
34704,3.497
83956,0.0
61734,0.0
87016,0.0
186227,25.858
65243,0.0
70293,0.0
180675,48.44
66787,0.0
40968,18.626
135212,13.742
47948,1.847
154672,16.147
21854,19.515
109091,12.08
103297,5.282
50607,0.0
151773,35.155
53724,0.0
183069,10.122
74236,0.0
165490,44.464
130605,16.559
187397,17.066
150595,36.26
82588,0.0
153993,49.005
49867,0.626
10144,5.0
147198,29.241
130696,4.784
138126,6.471
75611,0.0
145779,4.485
73178,0.0
44386,35.447
41542,6.287
145271,19.78
37825,24.383
69254,0.0
14828,29.44
159170,49.974
145782,25.176
49532,4.875
59324,0.0
189026,17.289
109624,16.788
52557,0.0
143311,7.036
171818,10.695
6514,6.869
169792,14.829
166082,29.703
179645,25.356
194204,26.753
2715,1.016
198363,20.734
120773,18.886
29982,19.074
48475,16.8
94455,0.0
118129,3.063
106674,9.704
60639,0.0
185215,37.863
22470,18.175
163526,42.931
131770,0.451
17030,0.824
190034,26.557
149903,15.231
33355,20.634
82465,0.0
94443,0.0
152083,4.366
18025,6.072
128795,10.234
14430,9.242
186607,48.822
174644,12.136
20352,49.309
56153,0.0
46414,4.056
21376,0.167
93189,0.0
13798,0.001
155284,5.218
185857,48.702
196042,50.0
125966,12.629
5182,1.609
163675,26.389
138714,28.301
45898,21.638
193539,42.253
172056,1.271
126192,2.377
183065,21.7
110809,12.108
47656,49.636
117164,17.857
31701,49.868
24281,2.102
167402,48.697
56429,0.0
155009,39.911
47157,4.961
124421,30.759
36860,26.745
58671,0.0
160499,5.54
181569,10.432
160291,14.234
183810,42.332
146701,1.715
174176,10.564
57155,0.0
69529,0.0
135294,9.101
485,4.965
109375,16.059
20228,49.308
145153,17.203
117878,3.65
72435,0.0
170108,7.631
103655,11.653
128404,4.889
40004,2.064
86889,0.0
31837,5.464
48321,8.639
171204,42.529
56084,0.0
29059,35.3
185538,8.448
99620,0.0
107051,13.28
61480,0.0
194951,34.348
154118,3.261
3628,4.865
75990,0.0
147005,47.068
146394,48.841
92892,0.0
75183,0.0
71644,0.0
44628,2.243
34797,7.709
97823,0.0
98210,0.0
71205,0.0
86336,0.0
1628,22.322
24170,5.013
107245,4.677
25482,2.654
47358,18.878
178564,43.155
39429,6.279
164633,17.733
171479,30.793
8424,11.581
155356,0.952
133585,15.617
78194,0.0
198508,34.436
50926,0.0
190828,35.438
180460,5.792
154304,18.191
137700,27.949
73789,0.0
109190,5.555
119166,13.505
86143,0.0
8258,23.55
120402,27.415
93408,0.0
187905,14.055
148843,0.269
28954,26.972
58635,0.0
182423,7.875
190757,49.219
124596,29.75
1229,17.584
156303,40.153
39452,5.827
49799,18.816
138564,10.405
25567,49.151
117988,25.113
38283,13.292
92165,0.0
59571,0.0
42487,18.084
17505,5.9
142455,8.196
30242,1.482
142496,6.176
160211,42.657
25055,16.858
91667,0.0
82364,0.0
144381,5.12
175649,10.466
14328,49.976
89551,0.0
41551,33.274
92019,0.0
31523,14.081
167285,17.418
84019,0.0
54316,0.0
134930,4.437
108172,14.233
28556,2.855
15249,8.982
157109,49.28
49611,1.26
150304,49.741
59762,0.0
197939,20.797
25539,4.253
72699,0.0
74881,0.0
8022,14.719
80071,0.0
53646,0.0
140403,5.623
156027,43.087
129481,17.375
67916,0.0
3976,40.776
73184,0.0
80961,0.0
147691,12.616
33889,16.421
2262,21.521
23995,4.225
138974,5.933
19608,12.95
67772,0.0
98918,0.0
131170,28.869
39622,7.541
48277,3.087
15620,21.295
94512,0.0
62391,0.0
86019,0.0
55932,0.0
197586,15.843
67362,0.0
56758,0.0
72358,0.0
183266,5.238
196704,18.267
121376,5.511
174968,7.353
187005,24.063
154540,48.787
121011,10.568
133379,14.376
58129,0.0
143621,12.852
117528,1.054
36122,7.243
162173,49.0
146205,49.663
428,1.579
113951,12.423
170626,1.208
60133,0.0
6753,0.017
196723,11.393
52434,0.0
198424,29.307
96598,0.0
68892,0.0
5570,15.636
91520,0.0
140123,8.873
188022,42.776
43743,5.711
71447,0.0
13695,0.403
139457,1.957
84466,0.0
52932,0.0
182700,48.425
126010,14.424
66324,0.0
57818,0.0
152854,33.886
54548,0.0
132568,18.96
52365,0.0
75930,0.0
12456,5.812
147748,7.531
135801,5.538
57866,0.0
153838,48.722
199307,23.643
80266,0.0
141809,5.314
114052,3.323
169327,8.329
68006,0.0
158118,0.01
103166,1.393
42927,12.361
106195,3.372
34691,14.288
147194,50.0
102639,3.52
176595,40.498
166341,48.447
83699,0.0
162259,13.454
25018,27.18
157853,18.54
148988,49.537
68571,0.0
4563,8.913
175763,49.286
168127,48.504
116172,4.916
186861,10.982
123899,0.304
142612,10.059
61396,0.0
43320,21.151
28750,13.755
123293,4.064
131037,14.68
78229,0.0
163261,38.143
23466,0.911
143313,39.312
30635,5.447
17332,48.153
194509,48.27
14273,3.025
42733,5.001
113463,16.466
170178,48.16
55738,0.0
142533,13.586
183499,49.541
152326,48.753
14018,9.51
33075,39.545
142008,27.3
192248,16.564
57130,0.0
91626,0.0
40604,0.723
144831,33.269
192099,49.256
49357,0.355
68145,0.0
39124,5.319
91634,0.0
16702,49.741
125014,8.511
189474,49.825
53283,0.0
109137,49.692
161406,50.0
50660,0.0
135993,48.78
58276,0.0
182541,4.642
173631,9.348
152488,49.913
145531,4.381
73738,0.0
163044,27.384
159439,13.964
94021,0.0
87490,0.0
47900,37.183
53160,0.0
125087,7.875
17398,2.257
118102,5.197
67095,0.0
71905,0.0
58112,0.0
163670,13.769
947,12.403
74517,0.0
2182,50.0
9091,23.235
54180,0.0
151037,5.982
26454,8.357
103020,25.558
82278,0.0
199488,17.449
112478,4.283
139374,1.628
191338,13.197
103090,17.215
99142,0.0
63083,0.0
83952,0.0
71505,0.0
170252,49.461
81167,0.0
89331,0.0
81412,0.0
199442,49.978
176227,19.899
155381,24.221
84587,0.0
33644,23.812
185813,18.415
55355,0.0
187133,49.662
165115,35.163
85620,0.0
30056,49.249
69712,0.0
26363,0.739
175732,49.954
104130,0.446
89902,0.0
4685,1.538
160764,37.965
149357,40.107
77469,0.0
115721,2.435
195198,48.899
131477,36.867
117886,8.552
181763,22.214
92356,0.0
97473,0.0
97963,0.0
74419,0.0
5812,30.554
35989,21.305
136465,38.943
89825,0.0
117898,11.936
192705,33.247
173361,49.372
65726,0.0
128043,12.922
98253,0.0
101044,20.384
98223,0.0
68191,0.0
99341,0.0
153961,9.273
56940,0.0
158167,20.364
2737,0.348
59097,0.0
127207,40.986
28309,4.74
46054,26.862
198785,37.796
30655,4.771
105136,7.445
56427,0.0
171969,30.456
10137,32.342
2785,49.821
112181,48.718
193596,6.141
93852,0.0
178701,9.582
138440,48.584
163731,5.622
188191,16.978
155432,37.665
83930,0.0
101084,32.819
101011,25.286
186459,44.971
186691,39.903
18273,25.23
39053,6.703
4012,8.053
32126,8.383
32304,49.83
198755,6.866
56503,0.0
5771,48.703
75149,0.0
133837,12.179
171501,26.972
199060,3.548
122708,6.152
193410,1.572
25014,12.673
58841,0.0
10891,44.586
42077,8.623
73475,0.0
119162,18.119
166061,46.639
51258,0.0
65877,0.0
131024,40.077
126989,41.525
63227,0.0
31548,0.613
198919,13.984
39645,4.955
177971,43.1
5221,17.024
21836,11.55
106844,24.404
99443,0.0
74273,0.0
98772,0.0
181261,21.958
158690,1.796
32905,7.686
145238,18.679
7084,0.55
12518,5.804
9642,2.621
82931,0.0
68039,0.0
164415,49.998
1112,38.102
99997,0.0
32951,1.745
35568,28.455
37748,19.036
45350,4.402
10574,32.48
50804,0.0
59520,0.0
86125,0.0
63841,0.0
164140,49.999
144134,2.323
68614,0.0
83976,0.0
77775,0.0
180098,9.844
6281,2.278
166080,33.523
69561,0.0
112041,25.011
195253,11.59
154868,48.946
60050,0.0
188651,31.12
176927,15.065
68783,0.0
190556,8.86
195487,37.746
84850,0.0
129979,14.183
99289,0.0
124924,12.992
132201,13.777
172838,25.662
120737,19.3
6889,5.853
13468,0.949
165255,48.605
39705,4.456
98626,0.0
167550,44.131
119393,2.293
2094,11.153
159436,46.093
116161,3.931
180100,41.8
124733,13.27
160449,29.759
107351,3.675
154112,27.455
134635,25.518
10977,7.102
80300,0.0
134888,1.866
55094,0.0
22120,3.626
107118,0.119
152134,2.186
107804,32.103
56591,0.0
59797,0.0
75359,0.0
149231,29.124
31887,15.078
196412,9.818
161147,48.363
156213,31.941
16791,8.631
142385,6.108
174973,10.15
63006,0.0
184388,49.749
129893,2.796
32943,18.842
180086,8.6
35697,30.264
37244,22.811
138620,45.624
46075,5.732
82388,0.0
24322,49.691
70557,0.0
132285,6.876
31487,5.465
57757,0.0
144223,20.844
141909,20.217
19659,15.283
188444,6.276
7566,11.667
112160,9.072
171401,33.397
62637,0.0
5644,38.564
141660,14.097
80830,0.0
92952,0.0
122523,18.487
139650,31.065
74723,0.0
3134,5.787
99724,0.0
112046,15.628
99029,0.0
143805,20.945
173043,49.786
56305,0.0
166002,12.183
150802,11.07
48974,14.849
9196,14.385
179809,9.332
55587,0.0
22537,7.201
15564,4.688
182210,4.563
125102,23.921
69889,0.0
188462,11.404
14592,11.753
114893,42.128
153983,49.424
126271,16.326
56600,0.0
123014,0.373
45965,2.943
191884,2.381
32752,16.746
121495,7.292
177716,27.605
43873,35.779
89047,0.0
153578,48.338
124254,37.902
58038,0.0
163910,3.904
756,5.977
173635,12.645
109197,7.037
19537,27.635
33162,2.02
89572,0.0
28589,11.115
15149,1.795
67716,0.0
11018,2.495
169770,35.479
107005,22.69
114535,6.642
157977,30.531
25972,21.375
170905,7.162
169438,19.718
566,9.07
187815,49.398
113796,2.496
153497,38.197
122238,16.189
31321,22.119
63795,0.0
84731,0.0
74923,0.0
15812,49.971
111336,36.751
13664,9.153
80799,0.0
47993,6.74
91263,0.0
142764,10.121
88407,0.0
102167,4.801
77464,0.0
182542,27.626
95892,0.0
83417,0.0
15975,8.679
7340,21.913
56567,0.0
57316,0.0
113627,14.129
170009,17.271
130610,2.514
16942,34.151
87269,0.0
171823,3.34
102133,4.662
51074,0.0
78115,0.0
32408,23.267
150844,16.538
16963,9.539
158319,6.587
125088,9.544
42295,16.106
89241,0.0
18559,1.566
117710,8.933
98558,0.0
106075,15.802
99861,0.0
174927,35.535
69312,0.0
47193,35.706
1461,17.529
148585,29.347
196810,35.749
72000,0.0
46343,21.638
16257,15.048
30414,4.662
137058,4.754
135227,12.974
72387,0.0
31788,13.81
65506,0.0
60190,0.0
34802,24.951
84615,0.0
163878,48.875
78214,0.0
62976,0.0
186078,23.407
120649,49.779
1141,10.326
6716,11.07
109824,22.802
122879,35.912
48364,2.801
56204,0.0
70009,0.0
139813,25.055
185461,15.274
134474,0.015
79289,0.0
21193,32.135
102196,34.323
163568,49.884
59604,0.0
169429,1.511
34376,7.337
160570,35.541
10946,3.929
126350,14.681
192830,23.778
139369,5.079
161570,23.718
128644,10.163
9033,6.66
184878,38.132
133202,44.146
55901,0.0
22582,24.718
136558,22.065
84208,0.0
28838,43.655
61949,0.0
186488,49.891
108455,28.394
107925,18.014
22748,43.754
176480,14.442
72623,0.0
141801,23.855
29680,16.006
163335,49.12
182746,15.383
131749,3.432
100108,8.589
138602,44.594
179677,25.877
140064,49.872
166248,20.438
120934,23.013
9463,4.964
13918,2.342
34876,4.656
95711,0.0
108583,15.931
8954,4.933
166274,48.846
104349,19.84
120915,12.827
103196,9.669
89679,0.0
128060,25.921
190202,49.981
156370,37.66
159288,7.284
182444,40.047
97751,0.0
852,1.803
125396,36.884
53840,0.0
156208,40.965
151192,32.605
55392,0.0
126822,2.524
192917,16.772
18121,22.708
186571,24.693
108260,14.533
57855,0.0
140118,9.698
51550,0.0
95543,0.0
126602,5.722
184732,49.79
142812,13.667
3578,10.336
188182,7.619
80429,0.0
145372,35.696
37897,0.131
189033,37.183
170318,48.809
27745,33.499
69415,0.0
64606,0.0
172305,20.291
114834,8.643
83142,0.0
67442,0.0
118269,9.998
145038,48.304
189280,14.676
90187,0.0
126649,38.548
125972,40.729
183613,18.544
168657,5.597
185959,46.19
183609,50.0
74433,0.0
182145,21.161
60012,0.0
57608,0.0
75147,0.0
50838,0.0
128616,8.128
66770,0.0
42801,47.231
32753,48.4
185371,49.549
157666,45.094
527,13.765
124224,6.473
51798,0.0
106748,9.301
93287,0.0
178900,1.871
190080,25.273
136717,1.863
44674,5.906
3331,0.502
85706,0.0
189840,11.689
173040,12.116
55745,0.0
128377,17.681
14670,12.049
121740,14.025
3660,18.263
76789,0.0
71936,0.0
143401,0.632
149180,0.152
55849,0.0
46325,1.046
181150,9.151
87162,0.0
135528,37.606
86596,0.0
67106,0.0
67886,0.0
106788,2.137
12871,9.916
26372,0.4
31551,22.926
141912,18.765
47252,0.06
59449,0.0
118217,13.503
125782,26.941
190010,4.299
171518,8.999
40500,18.193
64587,0.0
38594,23.89
162773,17.835
53249,0.0
87072,0.0
43591,15.477
91291,0.0
63073,0.0
159352,49.139
195196,46.355
154759,49.425
80298,0.0
34935,31.17
167454,43.126
130538,10.949
154092,48.693
73098,0.0
53504,0.0
59677,0.0
181690,36.086
191237,16.72
114700,26.006
34460,27.243
182831,18.877
112430,2.88
78669,0.0
167440,35.773
28140,15.963
53799,0.0
117938,26.996
27807,0.959
5356,8.705
164815,28.444
111613,22.153
46262,7.498
172264,16.95
74009,0.0
32939,0.516
119343,24.039
120571,41.793
131849,4.662
18822,0.04
17444,0.179
179793,49.634
56527,0.0
194124,39.322
52940,0.0
68554,0.0
27165,5.881
98045,0.0
193677,18.085
64544,0.0
105662,9.021
40857,21.601
156943,14.716
187891,15.187
65876,0.0
160769,10.017
156920,40.688
142793,5.399
122751,8.192
151045,49.511
154903,8.73
70103,0.0
4141,0.332
110938,15.475
139529,49.733
109673,3.59
41211,10.866
47584,4.456
62812,0.0
198492,48.825
33485,17.399
108520,4.948
118964,2.735
127097,6.646
164434,26.963
11757,36.875
193067,49.247
140540,15.009
72243,0.0
125576,10.222
88771,0.0
78310,0.0
36980,10.348
41371,49.56
167460,20.832
103003,9.586
58606,0.0
196428,7.667
38338,13.564
109894,19.888
146358,2.055
171098,15.822
